record_id,name,category,region,year,score,value
1001905,Deniz Aydin,sports,Mediterranean,2025,49,3814
1001906,Mert Tas,sports,Mediterranean,2020,73,4132
1001907,Kerem Demir,sports,Central Anatolia,2019,49,4613
1001908,Derya Gunes,sports,Mediterranean,2018,88,2199
1001909,Ayse Tekin,books,Black Sea,2019,53,1049
1001910,Ece Aydin,books,Central Anatolia,2018,94,3526
1001911,Kerem Celik,toys,Marmara,2021,64,2345
1001912,Burak Kaya,grocery,Black Sea,2024,53,3647
1001913,Ayse Aksoy,electronics,Black Sea,2018,99,4742
1001914,Ayse Kaya,electronics,Black Sea,2024,90,3922
1001915,Burak Celik,electronics,Southeast,2025,45,4857
1001916,Ece Demir,grocery,Central Anatolia,2021,67,4604
1001917,Ece Yaman,grocery,Marmara,2023,65,4212
1001918,Irem Arslan,fashion,Marmara,2023,46,3100
1001919,Melis Celik,fashion,Central Anatolia,2019,45,4424
1001920,Ayse Aydin,fashion,Aegean,2019,54,601
1001921,Melis Yilmaz,electronics,Black Sea,2020,76,542
1001922,Ayse Kurt,grocery,Central Anatolia,2023,65,1398
1001923,Emre Arslan,home,Aegean,2025,59,3205
1001924,Seda Tekin,grocery,Central Anatolia,2023,94,4930
1001925,Burak Sahin,books,Central Anatolia,2025,84,4702
1001926,Emre Kurt,fashion,Aegean,2025,80,2444
1001927,Deniz Polat,grocery,Mediterranean,2019,89,2567
1001928,Kerem Aksoy,home,Southeast,2023,48,3422
1001929,Mert Aksoy,grocery,Black Sea,2019,58,3365
1001930,Melis Sahin,toys,Aegean,2021,63,4308
1001931,Yigit Polat,books,Southeast,2020,41,1465
1001932,Yigit Kaya,sports,Black Sea,2022,51,4585
1001933,Elif Tas,electronics,Southeast,2018,50,1864
1001934,Ece Arslan,sports,Southeast,2024,96,4240
1001935,Deniz Celik,fashion,Marmara,2025,77,2723
1001936,Seda Demir,books,Marmara,2018,50,3310
1001937,Asli Tas,books,Black Sea,2018,82,1141
1001938,Kerem Celik,fashion,Black Sea,2019,67,4582
1001939,Melis Yilmaz,electronics,Marmara,2025,89,2549
1001940,Seda Polat,grocery,Southeast,2020,88,4763
1001941,Kerem Kurt,books,Aegean,2023,67,2907
1001942,Ayse Aksoy,grocery,Marmara,2018,43,3344
1001943,Zeynep Yilmaz,fashion,Mediterranean,2020,87,1484
1001944,Burak Tekin,electronics,Southeast,2025,48,4181
1001945,Emre Aksoy,grocery,Black Sea,2023,65,722
1001946,Mert Kaya,sports,Central Anatolia,2018,79,752
1001947,Mert Polat,books,Black Sea,2019,49,2096
1001948,Emre Yilmaz,grocery,Mediterranean,2021,52,1583
1001949,Zeynep Kurt,home,Mediterranean,2019,63,548
1001950,Zeynep Celik,grocery,Aegean,2022,78,2881
1001951,Elif Polat,books,Central Anatolia,2025,58,3259
1001952,Deniz Sahin,fashion,Mediterranean,2020,88,3726
1001953,Derya Demir,grocery,Aegean,2021,62,3543
1001954,Melis Tekin,toys,Black Sea,2021,47,1980
1001955,Derya Kurt,books,Marmara,2020,91,3223
1001956,Kerem Tas,fashion,Central Anatolia,2018,50,1741
1001957,Burak Arslan,fashion,Mediterranean,2022,51,4075
1001958,Elif Kurt,electronics,Marmara,2018,90,2274
1001959,Yigit Sahin,grocery,Central Anatolia,2023,99,881
1001960,Kerem Sahin,toys,Black Sea,2020,53,3606
1001961,Deniz Kurt,fashion,Mediterranean,2021,87,2098
1001962,Elif Polat,electronics,Aegean,2025,88,2365
1001963,Ayse Aksoy,grocery,Black Sea,2018,86,3481
1001964,Ayse Polat,books,Black Sea,2022,68,3054
1001965,Deniz Tekin,sports,Central Anatolia,2024,91,3542
1001966,Melis Yaman,sports,Marmara,2018,74,2072
1001967,Zeynep Sahin,sports,Central Anatolia,2020,66,3291
1001968,Burak Sahin,toys,Black Sea,2025,70,4225
1001969,Emre Celik,grocery,Aegean,2021,90,2818
1001970,Seda Sahin,electronics,Black Sea,2023,74,4456
1001971,Irem Aksoy,electronics,Southeast,2019,45,1012
1001972,Irem Tas,toys,Southeast,2023,64,1819
1001973,Can Gunes,grocery,Marmara,2024,79,865
1001974,Burak Arslan,grocery,Mediterranean,2020,79,2572
1001975,Yigit Sahin,electronics,Mediterranean,2019,78,4837
1001976,Zeynep Aksoy,sports,Mediterranean,2023,64,3841
1001977,Emre Sahin,electronics,Black Sea,2018,98,2668
1001978,Kerem Yilmaz,home,Central Anatolia,2024,80,1408
1001979,Seda Aydin,grocery,Central Anatolia,2023,77,3677
1001980,Elif Yaman,fashion,Mediterranean,2019,72,3877
1001981,Zeynep Aksoy,toys,Aegean,2025,41,3765
1001982,Emre Arslan,sports,Black Sea,2023,57,1832
1001983,Ece Sahin,grocery,Aegean,2024,67,3187
1001984,Melis Sahin,toys,Southeast,2019,89,3359
1001985,Can Arslan,home,Black Sea,2021,58,720
1001986,Ayse Polat,electronics,Central Anatolia,2023,53,1198
1001987,Derya Aydin,home,Central Anatolia,2022,51,3762
1001988,Kerem Aksoy,home,Central Anatolia,2025,49,1270
1001989,Kerem Celik,electronics,Central Anatolia,2019,80,1663
1001990,Emre Tas,sports,Mediterranean,2022,95,3569
1001991,Ece Kaya,home,Central Anatolia,2019,74,4168
1001992,Kerem Kaya,fashion,Central Anatolia,2021,64,700
1001993,Melis Sahin,books,Mediterranean,2024,93,906
1001994,Can Polat,sports,Marmara,2025,45,1136
1001995,Asli Polat,grocery,Aegean,2022,72,2141
1001996,Seda Tas,electronics,Marmara,2025,97,2922
1001997,Emre Aydin,books,Marmara,2018,99,3696
1001998,Deniz Demir,electronics,Mediterranean,2022,52,1178
1001999,Elif Kurt,toys,Marmara,2018,71,4171
1002000,Elif Arslan,electronics,Central Anatolia,2024,40,602
1002001,Burak Aksoy,toys,Black Sea,2018,83,4465
1002002,Derya Aydin,electronics,Southeast,2018,87,1922
1002003,Elif Tas,toys,Mediterranean,2025,82,544
1002004,Elif Celik,grocery,Aegean,2024,88,835
1002005,Melis Yaman,grocery,Southeast,2022,50,4574
1002006,Irem Arslan,sports,Southeast,2020,73,2243
1002007,Mert Yilmaz,grocery,Aegean,2025,74,2147
1002008,Can Polat,home,Central Anatolia,2025,63,2461
1002009,Can Kaya,home,Aegean,2020,55,1934
1002010,Deniz Kaya,grocery,Marmara,2021,99,2530
1002011,Yigit Sahin,fashion,Mediterranean,2021,87,4901
1002012,Irem Celik,home,Southeast,2020,60,1236
1002013,Asli Demir,sports,Black Sea,2019,46,1363
1002014,Emre Aksoy,fashion,Southeast,2022,53,1482
1002015,Deniz Kurt,sports,Black Sea,2025,46,1788
1002016,Kerem Demir,sports,Aegean,2021,98,656
1002017,Emre Sahin,sports,Aegean,2021,52,2965
1002018,Yigit Tekin,electronics,Central Anatolia,2020,41,1694
1002019,Seda Yilmaz,books,Aegean,2023,87,3235
1002020,Yigit Polat,sports,Southeast,2020,59,4728
1002021,Deniz Sahin,fashion,Southeast,2021,100,3234
1002022,Ece Yaman,books,Central Anatolia,2021,83,3730
1002023,Mert Yaman,toys,Central Anatolia,2018,50,4529
1002024,Mert Sahin,home,Central Anatolia,2021,89,1900
1002025,Ece Tas,home,Black Sea,2020,85,4445
1002026,Kerem Tas,electronics,Marmara,2024,85,3414
1002027,Melis Tas,home,Marmara,2023,44,3518
1002028,Seda Yaman,books,Mediterranean,2023,85,4553
1002029,Asli Kaya,fashion,Marmara,2024,70,540
1002030,Elif Gunes,electronics,Aegean,2022,57,1359
1002031,Yigit Gunes,sports,Black Sea,2023,97,1507
1002032,Irem Aksoy,electronics,Aegean,2020,91,4849
1002033,Elif Tas,fashion,Marmara,2024,61,3092
1002034,Can Aksoy,fashion,Aegean,2019,91,1863
1002035,Zeynep Demir,home,Marmara,2025,41,4482
1002036,Yigit Tekin,sports,Central Anatolia,2023,45,2600
1002037,Ayse Kurt,toys,Marmara,2021,85,4733
1002038,Elif Tas,fashion,Mediterranean,2022,88,3207
1002039,Ece Celik,books,Black Sea,2024,66,2412
1002040,Irem Yilmaz,books,Southeast,2022,44,1305
1002041,Burak Demir,toys,Marmara,2020,96,3518
1002042,Irem Yilmaz,electronics,Central Anatolia,2021,51,772
1002043,Asli Tekin,sports,Mediterranean,2025,63,760
1002044,Ayse Gunes,electronics,Marmara,2021,94,2067
1002045,Irem Kurt,home,Black Sea,2025,53,3978
1002046,Seda Aydin,toys,Black Sea,2020,45,2654
1002047,Zeynep Yaman,grocery,Black Sea,2019,47,3149
1002048,Can Celik,sports,Mediterranean,2022,47,4928
1002049,Ayse Aydin,toys,Southeast,2024,80,1017
1002050,Emre Kaya,sports,Black Sea,2022,73,2986
1002051,Burak Tas,fashion,Aegean,2020,66,1517
1002052,Ece Kaya,fashion,Southeast,2019,88,3269
1002053,Emre Celik,sports,Black Sea,2023,93,2343
1002054,Irem Aydin,grocery,Black Sea,2019,90,4355
1002055,Elif Kurt,sports,Black Sea,2022,96,3942
1002056,Can Aydin,books,Marmara,2023,58,3629
1002057,Seda Celik,books,Southeast,2025,82,1103
1002058,Irem Aksoy,electronics,Black Sea,2024,99,1860
1002059,Irem Kaya,fashion,Aegean,2025,55,1585
1002060,Melis Yilmaz,toys,Mediterranean,2018,78,2941
1002061,Derya Polat,grocery,Marmara,2018,59,839
1002062,Yigit Celik,home,Marmara,2025,76,1147
1002063,Yigit Aydin,sports,Southeast,2023,57,3396
1002064,Mert Yaman,grocery,Southeast,2025,61,2153
1002065,Deniz Yilmaz,toys,Aegean,2021,53,4462
1002066,Ayse Tas,books,Central Anatolia,2022,52,1916
1002067,Deniz Aydin,home,Southeast,2021,43,4779
1002068,Melis Gunes,home,Central Anatolia,2022,74,1317
1002069,Elif Polat,grocery,Central Anatolia,2020,61,2548
1002070,Emre Aydin,home,Black Sea,2022,76,2614
1002071,Yigit Kaya,sports,Central Anatolia,2025,97,2863
1002072,Asli Demir,electronics,Southeast,2025,77,990
1002073,Deniz Arslan,sports,Central Anatolia,2023,95,3889
1002074,Irem Yaman,grocery,Marmara,2021,58,1869
1002075,Burak Gunes,home,Black Sea,2023,96,908
1002076,Derya Celik,toys,Southeast,2021,76,3470
1002077,Ayse Polat,sports,Central Anatolia,2021,57,694
1002078,Kerem Demir,books,Marmara,2025,77,4523
1002079,Irem Aydin,home,Mediterranean,2018,49,1066
1002080,Melis Aydin,toys,Aegean,2021,92,1267
1002081,Yigit Demir,toys,Mediterranean,2022,100,3352
1002082,Burak Aydin,electronics,Mediterranean,2018,90,809
1002083,Irem Arslan,sports,Black Sea,2025,89,3066
1002084,Melis Arslan,electronics,Black Sea,2020,46,3094
1002085,Deniz Tas,toys,Black Sea,2022,46,3471
1002086,Emre Celik,books,Marmara,2025,50,2279
1002087,Burak Celik,home,Black Sea,2024,41,1209
1002088,Elif Tas,sports,Aegean,2019,78,1923
1002089,Seda Demir,toys,Black Sea,2023,74,4342
1002090,Melis Yilmaz,home,Mediterranean,2019,100,1670
1002091,Kerem Gunes,home,Mediterranean,2025,53,2263
1002092,Ayse Tekin,books,Southeast,2018,52,893
1002093,Ayse Yilmaz,grocery,Aegean,2021,42,2879
1002094,Irem Arslan,grocery,Southeast,2018,49,4499
1002095,Derya Kaya,books,Central Anatolia,2019,95,2133
1002096,Yigit Sahin,fashion,Southeast,2019,85,3192
1002097,Deniz Aydin,toys,Aegean,2022,63,1502
1002098,Melis Gunes,home,Central Anatolia,2019,75,3336
1002099,Derya Celik,toys,Mediterranean,2022,86,3043
1002100,Deniz Aydin,grocery,Marmara,2024,96,3961
1002101,Deniz Yaman,books,Marmara,2020,53,4337
1002102,Yigit Yaman,books,Black Sea,2018,68,708
1002103,Ece Sahin,fashion,Aegean,2024,73,2022
1002104,Ece Tas,sports,Mediterranean,2018,80,2843
1002105,Mert Gunes,books,Aegean,2023,47,4512
1002106,Ayse Yaman,toys,Black Sea,2023,100,3782
1002107,Irem Sahin,toys,Black Sea,2018,71,4057
1002108,Mert Aydin,books,Aegean,2019,62,1529
1002109,Irem Arslan,sports,Aegean,2019,77,2913
1002110,Zeynep Yaman,sports,Black Sea,2019,59,3869
1002111,Kerem Tas,home,Mediterranean,2019,61,904
1002112,Ece Sahin,books,Marmara,2023,44,1058
1002113,Ayse Sahin,sports,Black Sea,2025,74,4645
1002114,Ece Gunes,sports,Black Sea,2024,55,881
1002115,Can Aksoy,books,Aegean,2023,79,3323
1002116,Asli Aksoy,fashion,Southeast,2018,68,1175
1002117,Melis Yaman,fashion,Southeast,2023,60,914
1002118,Asli Tas,grocery,Southeast,2018,76,2059
1002119,Asli Tas,grocery,Marmara,2021,41,1936
1002120,Deniz Tas,electronics,Central Anatolia,2023,93,2491
1002121,Ece Sahin,electronics,Southeast,2021,97,1779
1002122,Emre Aydin,toys,Aegean,2019,92,4613
1002123,Can Polat,electronics,Central Anatolia,2023,94,4429
1002124,Derya Gunes,toys,Southeast,2020,81,3092
1002125,Yigit Polat,electronics,Black Sea,2023,71,561
1002126,Elif Aydin,electronics,Central Anatolia,2020,45,4179
1002127,Ayse Sahin,home,Central Anatolia,2019,85,1344
1002128,Irem Kaya,grocery,Mediterranean,2021,69,4456
1002129,Kerem Tekin,grocery,Central Anatolia,2024,40,1469
1002130,Melis Kaya,fashion,Central Anatolia,2021,89,754
1002131,Emre Kurt,toys,Aegean,2024,83,3084
1002132,Melis Aksoy,sports,Aegean,2020,88,3928
1002133,Burak Yilmaz,toys,Black Sea,2022,49,1985
1002134,Kerem Kurt,home,Aegean,2023,99,4223
1002135,Deniz Demir,home,Central Anatolia,2024,83,2078
1002136,Zeynep Demir,home,Black Sea,2023,77,2148
1002137,Asli Demir,sports,Black Sea,2021,64,2114
1002138,Burak Yaman,home,Black Sea,2018,90,4333
1002139,Burak Aydin,fashion,Black Sea,2019,100,3781
1002140,Deniz Arslan,home,Central Anatolia,2021,89,1417
1002141,Seda Yaman,sports,Mediterranean,2020,55,1118
1002142,Mert Arslan,home,Southeast,2020,64,4424
1002143,Can Demir,fashion,Marmara,2022,74,2636
1002144,Derya Aksoy,toys,Southeast,2025,45,933
1002145,Seda Demir,grocery,Aegean,2020,43,4084
1002146,Ece Demir,fashion,Mediterranean,2021,57,2172
1002147,Mert Tekin,home,Aegean,2021,43,3404
1002148,Burak Tekin,sports,Black Sea,2023,57,2835
1002149,Derya Kaya,grocery,Central Anatolia,2024,58,1004
1002150,Ece Tas,books,Aegean,2023,87,1535
1002151,Ece Kurt,home,Aegean,2023,75,4728
1002152,Ayse Sahin,toys,Central Anatolia,2018,83,1349
1002153,Ayse Kurt,fashion,Black Sea,2020,52,811
1002154,Seda Kurt,sports,Mediterranean,2023,66,3168
1002155,Yigit Tas,books,Marmara,2022,86,667
1002156,Can Yilmaz,home,Marmara,2024,68,1957
1002157,Emre Aksoy,fashion,Southeast,2021,84,3818
1002158,Deniz Celik,toys,Central Anatolia,2021,70,1216
1002159,Can Kaya,electronics,Southeast,2022,67,569
1002160,Kerem Celik,fashion,Aegean,2019,76,1180
1002161,Asli Yilmaz,home,Central Anatolia,2024,56,570
1002162,Ayse Kurt,electronics,Southeast,2020,78,2113
1002163,Melis Sahin,electronics,Black Sea,2024,76,3346
1002164,Derya Aydin,grocery,Black Sea,2024,63,3900
1002165,Ece Sahin,home,Central Anatolia,2018,78,930
1002166,Melis Sahin,toys,Marmara,2021,72,2670
1002167,Yigit Gunes,books,Marmara,2022,58,957
1002168,Elif Arslan,toys,Southeast,2022,49,3366
1002169,Emre Gunes,fashion,Marmara,2024,43,1115
1002170,Deniz Kurt,home,Black Sea,2022,78,3253
1002171,Melis Gunes,home,Aegean,2025,50,1883
1002172,Emre Yaman,grocery,Central Anatolia,2018,67,1136
1002173,Deniz Demir,electronics,Aegean,2022,40,3161
1002174,Burak Aydin,books,Southeast,2020,93,1481
1002175,Zeynep Celik,books,Southeast,2018,44,4329
1002176,Mert Aksoy,electronics,Marmara,2018,43,2298
1002177,Can Demir,sports,Mediterranean,2022,71,628
1002178,Can Kurt,sports,Mediterranean,2022,65,4420
1002179,Yigit Gunes,toys,Southeast,2021,98,1142
1002180,Emre Kaya,books,Central Anatolia,2024,84,2413
1002181,Yigit Celik,books,Black Sea,2025,72,3654
1002182,Zeynep Aydin,home,Marmara,2019,90,1725
1002183,Burak Demir,toys,Mediterranean,2023,84,1132
1002184,Elif Sahin,toys,Southeast,2023,67,2684
1002185,Melis Polat,toys,Central Anatolia,2023,42,3673
1002186,Mert Yilmaz,toys,Central Anatolia,2024,87,2734
1002187,Burak Sahin,fashion,Marmara,2019,69,1038
1002188,Ayse Aydin,sports,Marmara,2025,86,3133
1002189,Emre Tas,electronics,Aegean,2024,81,806
1002190,Burak Kurt,home,Marmara,2023,58,656
1002191,Melis Gunes,grocery,Black Sea,2021,43,592
1002192,Mert Polat,books,Marmara,2025,74,4614
1002193,Irem Aksoy,toys,Black Sea,2025,68,968
1002194,Yigit Yilmaz,electronics,Southeast,2022,84,4275
1002195,Ece Aksoy,books,Southeast,2023,67,1976
1002196,Burak Yilmaz,grocery,Black Sea,2018,54,1505
1002197,Ece Kaya,sports,Aegean,2025,87,3436
1002198,Ayse Kurt,sports,Southeast,2020,50,3790
1002199,Mert Gunes,sports,Black Sea,2020,45,4969
1002200,Asli Sahin,books,Black Sea,2023,99,3565
1002201,Asli Yaman,sports,Southeast,2023,41,3994
1002202,Emre Tekin,fashion,Mediterranean,2019,79,4858
1002203,Elif Gunes,home,Central Anatolia,2025,60,4469
1002204,Seda Gunes,toys,Black Sea,2023,77,711
1002205,Ayse Aydin,toys,Mediterranean,2018,73,864
1002206,Asli Arslan,sports,Mediterranean,2025,100,750
1002207,Seda Gunes,fashion,Mediterranean,2018,81,1198
1002208,Ece Tas,electronics,Mediterranean,2024,67,1353
1002209,Can Sahin,fashion,Southeast,2018,87,2371
1002210,Deniz Kurt,toys,Central Anatolia,2018,56,3356
1002211,Deniz Tekin,electronics,Black Sea,2018,78,3468
1002212,Ayse Tekin,grocery,Southeast,2022,57,1451
1002213,Seda Yaman,fashion,Mediterranean,2025,61,2712
1002214,Emre Tas,grocery,Mediterranean,2020,72,3150
1002215,Asli Demir,books,Marmara,2019,88,1737
1002216,Seda Yaman,books,Southeast,2020,95,2252
1002217,Asli Arslan,fashion,Aegean,2018,52,4198
1002218,Elif Kaya,electronics,Central Anatolia,2019,92,2840
1002219,Zeynep Polat,toys,Southeast,2024,55,939
1002220,Deniz Kurt,books,Southeast,2018,46,4782
1002221,Elif Yaman,toys,Aegean,2020,85,3658
1002222,Elif Arslan,sports,Central Anatolia,2023,50,2171
1002223,Burak Kurt,toys,Aegean,2023,46,1623
1002224,Ece Yaman,sports,Black Sea,2025,51,3528
1002225,Mert Tas,grocery,Marmara,2021,62,2602
1002226,Irem Tekin,books,Southeast,2019,67,699
1002227,Asli Sahin,electronics,Mediterranean,2018,66,2425
1002228,Mert Gunes,home,Marmara,2018,77,4630
1002229,Ece Tas,grocery,Mediterranean,2022,56,3119
1002230,Yigit Yaman,toys,Southeast,2021,91,2084
1002231,Seda Yilmaz,books,Marmara,2022,85,2721
1002232,Emre Gunes,sports,Aegean,2021,50,4057
1002233,Can Polat,fashion,Black Sea,2025,56,3591
1002234,Can Kaya,fashion,Black Sea,2020,91,2886
1002235,Yigit Demir,sports,Marmara,2021,70,4965
1002236,Asli Kurt,sports,Aegean,2019,51,1169
1002237,Mert Gunes,grocery,Aegean,2025,88,1081
1002238,Kerem Aksoy,toys,Central Anatolia,2021,77,1243
1002239,Burak Kaya,toys,Mediterranean,2019,46,1364
1002240,Burak Tekin,home,Southeast,2021,67,2888
1002241,Melis Sahin,grocery,Mediterranean,2023,80,3173
1002242,Irem Aksoy,sports,Aegean,2020,63,4411
1002243,Ayse Aydin,books,Black Sea,2022,67,563
1002244,Yigit Aksoy,toys,Marmara,2022,53,2844
1002245,Kerem Demir,sports,Aegean,2019,43,994
1002246,Ayse Aksoy,grocery,Southeast,2018,81,3598
1002247,Irem Kaya,electronics,Central Anatolia,2024,62,851
1002248,Zeynep Yilmaz,home,Black Sea,2019,41,1356
1002249,Ayse Aksoy,sports,Central Anatolia,2019,55,2545
1002250,Zeynep Arslan,grocery,Black Sea,2025,60,3581
1002251,Mert Tekin,electronics,Marmara,2019,45,3794
1002252,Ayse Aydin,electronics,Central Anatolia,2021,78,3643
1002253,Seda Tas,sports,Marmara,2024,54,3508
1002254,Zeynep Tas,home,Mediterranean,2023,86,1040
1002255,Ece Yaman,grocery,Central Anatolia,2018,72,1539
1002256,Yigit Kaya,toys,Central Anatolia,2023,84,2161
1002257,Can Yaman,toys,Black Sea,2018,67,2013
1002258,Mert Tekin,home,Marmara,2025,72,3420
1002259,Melis Aydin,fashion,Central Anatolia,2023,72,2448
1002260,Zeynep Yaman,sports,Southeast,2023,42,901
1002261,Elif Polat,grocery,Central Anatolia,2022,89,4027
1002262,Ece Polat,books,Southeast,2024,91,2803
1002263,Emre Polat,fashion,Southeast,2022,56,516
1002264,Asli Kaya,books,Southeast,2020,85,2070
1002265,Asli Celik,grocery,Mediterranean,2024,64,2388
1002266,Zeynep Yilmaz,toys,Mediterranean,2020,57,1458
1002267,Can Gunes,grocery,Central Anatolia,2021,93,1639
1002268,Irem Aksoy,sports,Central Anatolia,2020,88,3022
1002269,Can Yilmaz,electronics,Marmara,2021,73,1173
1002270,Elif Demir,electronics,Central Anatolia,2021,96,4348
1002271,Elif Tekin,sports,Central Anatolia,2023,51,3624
1002272,Yigit Tekin,toys,Marmara,2021,62,4850
1002273,Burak Yilmaz,toys,Aegean,2020,80,1100
1002274,Seda Demir,electronics,Black Sea,2018,62,2412
1002275,Irem Kaya,fashion,Black Sea,2023,62,2430
1002276,Ayse Yilmaz,home,Southeast,2021,40,2730
1002277,Elif Kurt,sports,Southeast,2023,98,1327
1002278,Melis Tas,fashion,Central Anatolia,2021,48,2650
1002279,Ayse Gunes,home,Black Sea,2024,69,2011
1002280,Deniz Celik,sports,Black Sea,2025,74,863
1002281,Ayse Gunes,books,Mediterranean,2023,90,4398
1002282,Yigit Demir,books,Mediterranean,2024,80,4903
1002283,Asli Tekin,sports,Aegean,2019,56,2500
1002284,Kerem Polat,fashion,Central Anatolia,2025,70,3035
1002285,Zeynep Aydin,fashion,Mediterranean,2020,44,3621
1002286,Can Tas,grocery,Southeast,2019,90,3644
1002287,Seda Yilmaz,home,Black Sea,2024,98,1339
1002288,Ece Kurt,books,Central Anatolia,2019,58,1649
1002289,Seda Arslan,toys,Southeast,2022,96,4520
1002290,Ece Demir,fashion,Marmara,2023,65,2302
1002291,Burak Aksoy,home,Marmara,2019,96,4781
1002292,Kerem Arslan,grocery,Aegean,2020,56,1039
1002293,Deniz Polat,toys,Mediterranean,2020,84,2271
1002294,Zeynep Tas,electronics,Aegean,2020,79,3400
1002295,Elif Kurt,toys,Aegean,2024,50,4687
1002296,Mert Celik,home,Southeast,2024,89,1828
1002297,Zeynep Kurt,fashion,Southeast,2023,100,832
1002298,Melis Yaman,sports,Central Anatolia,2025,71,3842
1002299,Deniz Kaya,books,Aegean,2021,75,3723
1002300,Emre Kurt,fashion,Black Sea,2021,43,4053
1002301,Emre Sahin,sports,Central Anatolia,2025,100,3713
1002302,Can Yaman,fashion,Mediterranean,2024,58,4665
1002303,Yigit Arslan,fashion,Mediterranean,2019,90,2559
1002304,Deniz Aydin,toys,Aegean,2020,46,772
1002305,Ayse Tas,books,Black Sea,2020,71,2872
1002306,Ayse Aksoy,electronics,Aegean,2023,93,3292
1002307,Yigit Polat,grocery,Central Anatolia,2024,48,3015
1002308,Burak Polat,fashion,Mediterranean,2018,43,974
1002309,Ayse Arslan,fashion,Aegean,2024,85,2085
1002310,Deniz Kaya,home,Black Sea,2021,63,2711
1002311,Can Yaman,grocery,Black Sea,2020,77,4985
1002312,Mert Sahin,home,Southeast,2024,71,1217
1002313,Irem Gunes,toys,Marmara,2023,76,1130
1002314,Can Kaya,home,Black Sea,2023,75,1031
1002315,Asli Kurt,electronics,Central Anatolia,2025,98,1400
1002316,Derya Aksoy,books,Central Anatolia,2021,99,2910
1002317,Irem Yilmaz,home,Southeast,2024,50,994
1002318,Seda Gunes,home,Mediterranean,2020,51,1618
1002319,Zeynep Aksoy,fashion,Central Anatolia,2020,55,704
1002320,Burak Demir,electronics,Southeast,2024,47,2575
1002321,Deniz Aksoy,fashion,Marmara,2024,58,4061
1002322,Deniz Kaya,home,Central Anatolia,2018,74,2766
1002323,Can Polat,sports,Southeast,2022,71,4470
1002324,Yigit Celik,books,Marmara,2024,70,2069
1002325,Yigit Celik,electronics,Mediterranean,2019,49,3228
1002326,Burak Tekin,grocery,Black Sea,2024,43,2585
1002327,Irem Polat,home,Southeast,2018,68,1839
1002328,Derya Arslan,home,Aegean,2019,63,3090
1002329,Derya Arslan,books,Southeast,2022,41,1235
1002330,Ayse Arslan,fashion,Marmara,2018,76,1397
1002331,Derya Kaya,books,Aegean,2024,72,2661
1002332,Emre Gunes,toys,Aegean,2019,93,4989
1002333,Burak Yilmaz,sports,Mediterranean,2019,68,2079
1002334,Deniz Arslan,sports,Aegean,2019,43,2418
1002335,Irem Demir,electronics,Aegean,2025,81,4242
1002336,Deniz Kaya,toys,Central Anatolia,2022,96,2817
1002337,Elif Aksoy,sports,Marmara,2022,92,4986
1002338,Irem Polat,toys,Black Sea,2023,73,1789
1002339,Mert Polat,toys,Aegean,2023,80,3613
1002340,Can Aydin,electronics,Aegean,2025,71,1418
1002341,Burak Arslan,toys,Mediterranean,2020,87,3274
1002342,Mert Kaya,toys,Aegean,2020,68,4759
1002343,Derya Polat,home,Marmara,2022,52,4090
1002344,Kerem Tekin,fashion,Mediterranean,2025,93,2470
1002345,Mert Aydin,home,Black Sea,2025,51,4996
1002346,Derya Kaya,electronics,Mediterranean,2024,42,3934
1002347,Derya Tas,home,Aegean,2023,77,2202
1002348,Mert Yaman,grocery,Black Sea,2025,67,1080
1002349,Ece Gunes,fashion,Marmara,2024,59,2835
1002350,Irem Kaya,electronics,Marmara,2024,93,1355
1002351,Kerem Aksoy,books,Aegean,2019,40,2282
1002352,Kerem Yilmaz,toys,Marmara,2020,61,2735
1002353,Burak Gunes,electronics,Marmara,2022,52,1350
1002354,Derya Aydin,home,Marmara,2020,74,2952
1002355,Seda Aydin,fashion,Black Sea,2024,76,3427
1002356,Burak Sahin,books,Marmara,2020,78,531
1002357,Zeynep Demir,sports,Marmara,2021,76,4206
1002358,Ayse Aydin,toys,Black Sea,2022,73,870
1002359,Emre Kaya,home,Central Anatolia,2018,71,3388
1002360,Elif Gunes,electronics,Marmara,2019,56,2125
1002361,Emre Kaya,sports,Marmara,2025,41,4496
1002362,Seda Arslan,toys,Southeast,2018,86,4938
1002363,Yigit Arslan,books,Mediterranean,2019,65,3084
1002364,Burak Polat,sports,Aegean,2025,83,4483
1002365,Mert Kaya,books,Marmara,2019,56,1052
1002366,Emre Tekin,grocery,Central Anatolia,2019,94,686
1002367,Ayse Kurt,home,Mediterranean,2018,94,1717
1002368,Zeynep Arslan,grocery,Mediterranean,2025,68,1376
1002369,Can Yaman,electronics,Mediterranean,2021,41,3320
1002370,Zeynep Tekin,toys,Central Anatolia,2020,57,3803
1002371,Can Arslan,toys,Mediterranean,2023,98,4436
1002372,Elif Gunes,fashion,Marmara,2021,85,1941
1002373,Irem Gunes,toys,Black Sea,2021,41,1397
1002374,Kerem Arslan,grocery,Black Sea,2025,89,3071
1002375,Asli Gunes,electronics,Mediterranean,2025,68,1758
1002376,Emre Aksoy,grocery,Marmara,2025,74,2054
1002377,Yigit Tas,home,Marmara,2025,70,2700
1002378,Derya Arslan,electronics,Southeast,2022,97,2950
1002379,Melis Sahin,electronics,Central Anatolia,2018,71,3454
1002380,Burak Celik,books,Mediterranean,2021,46,777
1002381,Yigit Arslan,books,Southeast,2019,88,874
